InvoiceNo,CustomerID,Date,SubTotal,BasketSize
490526,17858.0,2009-12-06 15:41:00,533.97,315
490527,14940.0,2009-12-06 15:46:00,182.01,105
490528,16686.0,2009-12-06 15:48:00,118.25,51
490529,16686.0,2009-12-06 15:51:00,48.89,28
490530,15691.0,2009-12-06 16:01:00,161.8,56
490531,16436.0,2009-12-06 16:02:00,166.95,95
490533,17610.0,2009-12-06 16:07:00,378.05,235
490534,17530.0,2009-12-06 16:17:00,263.68,127
490535,17850.0,2009-12-07 08:13:00,560.58,182
490536,13491.0,2009-12-07 08:24:00,221.9,78
490537,14003.0,2009-12-07 08:53:00,209.41,149
490538,17850.0,2009-12-07 09:14:00,504.54,146
490539,12839.0,2009-12-07 09:18:00,346.0,188
490542,14911.0,2009-12-07 09:42:00,716.35,120
490545,17557.0,2009-12-07 10:15:00,34.0,4
490547,14738.0,2009-12-07 10:21:00,311.2,88
490548,17850.0,2009-12-07 10:26:00,504.54,146
490557,16124.0,2009-12-07 10:33:00,463.0,318
490561,15260.0,2009-12-07 10:38:00,41.300000000000004,14
490563,12471.0,2009-12-07 10:41:00,808.12,372
490564,12471.0,2009-12-07 10:42:00,367.9,132
490569,17739.0,2009-12-07 10:48:00,411.20000000000005,122
490577,16556.0,2009-12-07 10:51:00,187.19,112
490603,14695.0,2009-12-07 11:05:00,287.49,148
490604,14828.0,2009-12-07 11:19:00,682.4,612
490605,15115.0,2009-12-07 11:20:00,191.74,88
490606,17850.0,2009-12-07 11:26:00,426.0,98
490607,13693.0,2009-12-07 11:29:00,173.54999999999998,71
490608,14955.0,2009-12-07 11:35:00,163.77,74
490609,14037.0,2009-12-07 11:39:00,218.33,166
490610,18077.0,2009-12-07 11:40:00,211.62,150
490611,13905.0,2009-12-07 11:41:00,312.65,135
490612,17508.0,2009-12-07 11:46:00,610.95,441
490613,16768.0,2009-12-07 11:47:00,224.98,96
490616,13984.0,2009-12-07 11:51:00,214.79999999999998,128
490618,13984.0,2009-12-07 11:52:00,44.7,22
490625,14543.0,2009-12-07 11:55:00,362.6,108
490636,13564.0,2009-12-07 12:08:00,425.09000000000003,164
490637,13495.0,2009-12-07 12:12:00,452.15999999999997,236
490638,13190.0,2009-12-07 12:13:00,147.1,58
490640,14408.0,2009-12-07 12:18:00,321.00000000000006,156
490641,17707.0,2009-12-07 12:19:00,51.0,60
490642,15358.0,2009-12-07 12:19:00,446.4,315
490653,17044.0,2009-12-07 12:25:00,990.48,396
490657,14471.0,2009-12-07 12:26:00,208.82999999999998,119
490659,17850.0,2009-12-07 12:26:00,380.84000000000003,112
490665,17436.0,2009-12-07 12:31:00,76.5,30
490667,13234.0,2009-12-07 12:32:00,238.85,121
490668,16525.0,2009-12-07 12:41:00,312.33000000000004,199
490669,15716.0,2009-12-07 12:42:00,214.17000000000002,68
490670,14574.0,2009-12-07 12:42:00,143.70000000000002,63
490671,16684.0,2009-12-07 12:56:00,488.16,144
490672,16684.0,2009-12-07 12:58:00,660.96,504
490673,14540.0,2009-12-07 13:00:00,156.5,62
490674,14307.0,2009-12-07 13:06:00,242.1,106
490675,14695.0,2009-12-07 13:07:00,696.5400000000001,218
490676,17850.0,2009-12-07 13:17:00,451.44,122
490677,18219.0,2009-12-07 13:17:00,151.72,100
490678,12747.0,2009-12-07 13:23:00,380.65000000000003,93
490679,18162.0,2009-12-07 13:24:00,379.16,335
490680,17441.0,2009-12-07 13:32:00,293.35,245
490681,17988.0,2009-12-07 13:35:00,164.75,65
490682,12600.0,2009-12-07 13:37:00,285.9,68
490683,17865.0,2009-12-07 13:45:00,413.00000000000006,304
490684,12523.0,2009-12-07 13:46:00,74.56,62
490685,13206.0,2009-12-07 13:48:00,1066.82,1037
490686,14512.0,2009-12-07 13:49:00,153.28,106
490687,14911.0,2009-12-07 13:49:00,924.95,325
490689,17865.0,2009-12-07 13:52:00,307.90999999999997,133
490690,16353.0,2009-12-07 13:55:00,207.9,58
490691,16353.0,2009-12-07 13:56:00,306.0,72
490692,16018.0,2009-12-07 13:57:00,195.78,203
490693,14670.0,2009-12-07 13:59:00,190.47,97
490694,13089.0,2009-12-07 14:02:00,1244.3200000000002,408
490695,14590.0,2009-12-07 14:10:00,108.4,40
490697,17850.0,2009-12-07 14:27:00,378.84000000000003,112
490703,13070.0,2009-12-07 14:44:00,154.2,76
490704,17457.0,2009-12-07 14:52:00,355.38,90
490705,12913.0,2009-12-07 14:56:00,204.0,80
490706,17865.0,2009-12-07 14:58:00,1088.63,331
490707,17865.0,2009-12-07 15:02:00,45.9,70
490708,15421.0,2009-12-07 15:10:00,241.05,95
490709,17884.0,2009-12-07 15:15:00,198.98000000000002,127
490710,17990.0,2009-12-07 15:19:00,332.70000000000005,84
490711,17841.0,2009-12-07 15:26:00,448.96,148
490712,13148.0,2009-12-07 15:26:00,331.40000000000003,100
490714,17841.0,2009-12-07 15:27:00,4.95,1
490717,17364.0,2009-12-07 15:28:00,449.95,209
490718,12443.0,2009-12-07 15:42:00,485.31,182
490719,13042.0,2009-12-07 15:42:00,668.1,442
490720,15694.0,2009-12-07 15:43:00,357.87,85
490722,16717.0,2009-12-07 15:55:00,386.39,217
490724,13767.0,2009-12-07 16:17:00,716.04,306
490725,13694.0,2009-12-07 16:24:00,343.44,308
490726,13694.0,2009-12-07 16:28:00,561.5999999999999,288
490727,17231.0,2009-12-07 16:38:00,285.35,147
490728,16702.0,2009-12-07 16:40:00,221.52,198
490733,12540.0,2009-12-07 16:56:00,412.6,71
490734,13267.0,2009-12-07 16:56:00,306.55,105
490737,17270.0,2009-12-07 17:18:00,389.62,264
490738,16436.0,2009-12-07 17:49:00,25.5,10
490747,13393.0,2009-12-07 18:12:00,8.92,3
490749,14113.0,2009-12-08 07:42:00,580.6400000000001,268
490750,15369.0,2009-12-08 07:43:00,312.96,192
490751,12358.0,2009-12-08 07:59:00,1429.83,309
490752,18259.0,2009-12-08 08:38:00,356.40000000000003,96
490753,17047.0,2009-12-08 08:48:00,322.65,215
490754,14136.0,2009-12-08 09:19:00,302.78000000000003,138
490755,16735.0,2009-12-08 09:24:00,338.34000000000003,216
490757,14215.0,2009-12-08 09:35:00,425.59000000000003,221
490759,15971.0,2009-12-08 09:46:00,182.88,48
490760,14295.0,2009-12-08 09:49:00,10.0,1
490761,13382.0,2009-12-08 09:56:00,255.04,123
490762,13025.0,2009-12-08 10:02:00,323.39,241
490763,16013.0,2009-12-08 10:24:00,1019.9999999999999,400
490764,14558.0,2009-12-08 10:41:00,306.45,107
490767,18002.0,2009-12-08 11:07:00,44.32,22
490769,16013.0,2009-12-08 11:13:00,221.0,180
490770,17854.0,2009-12-08 11:13:00,135.94,65
490782,15079.0,2009-12-08 11:22:00,707.93,255
490785,16029.0,2009-12-08 11:23:00,2590.7999999999997,984
490786,15079.0,2009-12-08 11:23:00,30.599999999999998,36
490789,18271.0,2009-12-08 11:27:00,192.54999999999998,89
490796,14290.0,2009-12-08 11:44:00,870.63,273
490797,17268.0,2009-12-08 11:46:00,155.7,90
490800,14735.0,2009-12-08 11:56:00,7.800000000000001,12
490801,16029.0,2009-12-08 12:03:00,660.0,400
490802,17067.0,2009-12-08 12:03:00,19.5,10
490803,17067.0,2009-12-08 12:04:00,207.32,148
490804,16560.0,2009-12-08 12:05:00,487.09000000000003,319
490805,14861.0,2009-12-08 12:12:00,215.0,94
490806,13485.0,2009-12-08 12:13:00,39.400000000000006,13
490808,17371.0,2009-12-08 12:25:00,134.04,91
490809,13408.0,2009-12-08 12:27:00,159.0,48
490810,13408.0,2009-12-08 12:29:00,259.92,128
490811,18145.0,2009-12-08 12:30:00,309.7,246
490817,15311.0,2009-12-08 12:33:00,1806.19,762
490823,14841.0,2009-12-08 12:34:00,304.8,288
490834,16400.0,2009-12-08 12:38:00,564.38,326
490836,17988.0,2009-12-08 12:39:00,2.9,2
490838,17371.0,2009-12-08 12:41:00,20.25,3
490846,17155.0,2009-12-08 12:46:00,129.3,272
490847,15093.0,2009-12-08 12:46:00,249.64,371
490851,13643.0,2009-12-08 12:48:00,311.8,90
490855,13777.0,2009-12-08 12:49:00,363.6,216
490863,17852.0,2009-12-08 12:51:00,88.05,59
490871,15456.0,2009-12-08 12:54:00,211.41,315
490881,16210.0,2009-12-08 12:58:00,10.0,1
490893,13571.0,2009-12-08 13:02:00,111.24000000000001,76
490899,16732.0,2009-12-08 13:04:00,792.84,473
490905,16940.0,2009-12-08 13:08:00,656.85,461
490917,15162.0,2009-12-08 13:14:00,312.9,74
490920,18203.0,2009-12-08 13:19:00,109.08,22
490921,16163.0,2009-12-08 13:24:00,42.300000000000004,12
490922,14494.0,2009-12-08 13:25:00,114.3,30
490924,17978.0,2009-12-08 13:27:00,123.1,91
490925,13078.0,2009-12-08 13:28:00,648.5,277
490926,15031.0,2009-12-08 13:38:00,250.02,122
490927,17230.0,2009-12-08 13:41:00,304.20000000000005,84
490928,14085.0,2009-12-08 13:41:00,404.44,145
490930,13410.0,2009-12-08 13:43:00,81.12,48
490932,14085.0,2009-12-08 13:44:00,12.4,8
490933,14063.0,2009-12-08 13:46:00,2452.56,888
490936,12785.0,2009-12-08 13:56:00,366.9,172
490937,13081.0,2009-12-08 13:58:00,2285.58,1376
490938,14605.0,2009-12-08 13:59:00,215.3,139
490940,14605.0,2009-12-08 14:01:00,0.95,1
490941,14527.0,2009-12-08 14:03:00,644.52,190
490944,14285.0,2009-12-08 14:13:00,151.2,48
490945,16892.0,2009-12-08 14:20:00,97.55,21
490948,16805.0,2009-12-08 14:29:00,15.0,1
490953,13204.0,2009-12-08 14:56:00,966.6600000000001,428
490954,15924.0,2009-12-08 15:00:00,102.82,103
490956,15413.0,2009-12-08 15:10:00,2442.7200000000003,1392
490957,15823.0,2009-12-08 15:12:00,3796.37,1749
490958,13576.0,2009-12-08 15:12:00,328.8,120
490959,12682.0,2009-12-08 15:14:00,507.9,138
490961,14108.0,2009-12-08 15:25:00,194.75,174
490962,15061.0,2009-12-08 15:45:00,683.14,430
490964,14646.0,2009-12-08 16:09:00,104.15,51
490966,17178.0,2009-12-08 16:20:00,436.71,101
490968,13798.0,2009-12-08 16:21:00,484.0,276
490971,18275.0,2009-12-08 16:23:00,372.64,224
490972,14911.0,2009-12-08 16:40:00,728.0500000000001,413
490978,17329.0,2009-12-08 16:43:00,193.08,140
490981,13855.0,2009-12-08 16:56:00,313.45,103
490982,17329.0,2009-12-08 16:57:00,8.82,4
490984,15298.0,2009-12-08 17:04:00,303.45,162
490989,15674.0,2009-12-08 17:08:00,462.46,282
490990,14606.0,2009-12-08 17:10:00,271.85,105
490992,14679.0,2009-12-08 17:13:00,438.74,168
490998,16253.0,2009-12-08 17:24:00,379.13,232
490999,13883.0,2009-12-08 17:26:00,24.65,2
491006,13557.0,2009-12-08 17:41:00,272.5,130
491007,16204.0,2009-12-08 17:44:00,213.27,226
491008,15633.0,2009-12-08 17:51:00,191.89000000000001,87
491009,15203.0,2009-12-08 18:06:00,255.68,208
491010,15194.0,2009-12-08 18:07:00,318.0,320
491011,16210.0,2009-12-08 18:18:00,389.99,213
491014,13136.0,2009-12-08 18:30:00,549.09,285
491024,17157.0,2009-12-08 19:00:00,383.04,144
491025,17157.0,2009-12-08 19:02:00,325.44,96
491026,15181.0,2009-12-08 19:02:00,162.72,48
491033,17188.0,2009-12-08 19:16:00,328.02000000000004,174
491034,13491.0,2009-12-09 07:01:00,305.5,122
491035,13455.0,2009-12-09 08:58:00,295.35,81
491038,13097.0,2009-12-09 09:34:00,528.9,172
491039,15291.0,2009-12-09 09:36:00,301.0,60
491044,13114.0,2009-12-09 09:56:00,234.38,74
491045,12747.0,2009-12-09 10:02:00,303.2,64
491048,13768.0,2009-12-09 10:25:00,519.42,262
491049,14135.0,2009-12-09 10:41:00,748.9,678
491050,12712.0,2009-12-09 10:46:00,333.8,196
491051,14291.0,2009-12-09 10:46:00,408.51,261
491054,13202.0,2009-12-09 10:48:00,320.2,108
491055,14732.0,2009-12-09 10:48:00,219.55,65
491056,17428.0,2009-12-09 11:01:00,1007.74,358
491057,14239.0,2009-12-09 11:31:00,77.8,28
491058,16945.0,2009-12-09 11:33:00,307.95,193
491059,12487.0,2009-12-09 11:36:00,285.29999999999995,174
491060,17929.0,2009-12-09 11:40:00,392.40000000000003,72
491061,13672.0,2009-12-09 11:40:00,233.53000000000003,81
491062,12948.0,2009-12-09 11:46:00,124.0,80
491063,16771.0,2009-12-09 11:52:00,203.3,46
491064,16782.0,2009-12-09 11:58:00,185.9,69
491067,18051.0,2009-12-09 12:17:00,333.3,338
491068,15768.0,2009-12-09 12:18:00,700.4,267
491069,12921.0,2009-12-09 12:30:00,521.0500000000001,418
491070,16912.0,2009-12-09 12:32:00,383.8,68
491071,12924.0,2009-12-09 12:40:00,194.10000000000002,106
491072,12924.0,2009-12-09 12:42:00,15.45,5
491073,15403.0,2009-12-09 12:45:00,95.75999999999999,324
491074,14173.0,2009-12-09 12:46:00,23.6,8
491075,14211.0,2009-12-09 12:48:00,187.8,112
491077,14593.0,2009-12-09 12:57:00,433.05,164
491078,16802.0,2009-12-09 13:00:00,259.11,137
491079,14295.0,2009-12-09 13:06:00,588.85,171
491081,15302.0,2009-12-09 13:11:00,308.0,102
491082,16709.0,2009-12-09 13:16:00,1273.5,545
491083,17954.0,2009-12-09 13:22:00,322.98,150
491085,13727.0,2009-12-09 13:25:00,130.6,12
491086,15911.0,2009-12-09 13:26:00,267.26,143
491089,14990.0,2009-12-09 13:31:00,200.23999999999998,64
491090,13141.0,2009-12-09 13:34:00,351.45,123
491091,16705.0,2009-12-09 13:34:00,3249.32,1544
491092,13680.0,2009-12-09 13:44:00,844.12,351
491093,12709.0,2009-12-09 13:49:00,1445.56,410
491094,12709.0,2009-12-09 13:49:00,216.0,1
491095,14171.0,2009-12-09 13:50:00,135.0,44
491096,13983.0,2009-12-09 13:53:00,175.95000000000002,85
491097,17296.0,2009-12-09 14:01:00,338.13,216
491098,14080.0,2009-12-09 14:02:00,179.78,67
491100,17631.0,2009-12-09 14:15:00,63.5,14
491101,17449.0,2009-12-09 14:16:00,298.68,218
491102,17184.0,2009-12-09 14:17:00,50.55,15
491103,14107.0,2009-12-09 14:20:00,163.26,174
491104,12917.0,2009-12-09 14:22:00,1552.9,322
491105,16755.0,2009-12-09 14:25:00,212.58,143
491109,13825.0,2009-12-09 14:30:00,143.36,104
491111,15005.0,2009-12-09 14:38:00,321.67,185
491112,13770.0,2009-12-09 14:44:00,174.33,111
491113,14505.0,2009-12-09 14:48:00,893.33,431
491116,15441.0,2009-12-09 14:55:00,301.57,139
491118,16933.0,2009-12-09 15:03:00,580.79,373
491122,13426.0,2009-12-09 15:16:00,601.6,412
491123,17043.0,2009-12-09 15:20:00,380.36,384
491124,13498.0,2009-12-09 15:26:00,327.38,362
491125,15311.0,2009-12-09 15:28:00,966.24,424
491126,16186.0,2009-12-09 15:36:00,389.34000000000003,274
491127,18065.0,2009-12-09 16:00:00,256.2,68
491129,18065.0,2009-12-09 16:01:00,50.699999999999996,12
491131,16395.0,2009-12-09 16:03:00,1.7,2
491132,17880.0,2009-12-09 16:13:00,171.6,72
491133,13848.0,2009-12-09 16:17:00,480.0,1500
491136,16746.0,2009-12-09 16:24:00,343.52,504
491138,16168.0,2009-12-09 16:26:00,179.85,75
491143,16029.0,2009-12-09 16:50:00,476.03999999999996,52
491144,15077.0,2009-12-09 17:10:00,873.48,228
491145,13728.0,2009-12-09 17:13:00,135.0,44
491146,15209.0,2009-12-09 17:26:00,178.98000000000002,94
491147,14710.0,2009-12-09 17:27:00,34.3,20
491148,15061.0,2009-12-10 07:43:00,3882.66,2604
491149,15841.0,2009-12-10 08:29:00,289.92,360
491150,16525.0,2009-12-10 08:30:00,435.6,240
491151,14134.0,2009-12-10 09:25:00,661.16,260
491152,15465.0,2009-12-10 09:42:00,436.8,124
491153,16143.0,2009-12-10 09:44:00,300.35,147
491154,17603.0,2009-12-10 09:44:00,289.85,123
491158,15523.0,2009-12-10 10:17:00,275.73,270
491159,15311.0,2009-12-10 10:27:00,291.0,140
491160,14911.0,2009-12-10 10:29:00,377.57,147
491161,14942.0,2009-12-10 10:32:00,109.35,37
491163,13693.0,2009-12-10 10:42:00,179.6,72
491164,15581.0,2009-12-10 10:47:00,33.55,17
491165,14293.0,2009-12-10 10:57:00,737.7,422
491169,12417.0,2009-12-10 11:25:00,8.5,10
491170,17861.0,2009-12-10 11:27:00,328.99,415
491171,15039.0,2009-12-10 11:39:00,203.85000000000002,55
491172,16843.0,2009-12-10 11:40:00,730.59,450
491173,15858.0,2009-12-10 11:42:00,248.49,151
491174,17388.0,2009-12-10 11:45:00,228.96,216
491175,15085.0,2009-12-10 11:47:00,347.54,169
491176,13091.0,2009-12-10 11:50:00,1213.02,1
491177,15642.0,2009-12-10 11:51:00,105.78000000000002,270
491178,14099.0,2009-12-10 11:55:00,390.44,200
491180,15719.0,2009-12-10 12:03:00,294.52000000000004,139
491181,15854.0,2009-12-10 12:08:00,592.2,124
491182,13019.0,2009-12-10 12:10:00,190.3,38
491183,12978.0,2009-12-10 12:10:00,945.58,518
491184,17027.0,2009-12-10 12:10:00,139.85000000000002,3
491185,17377.0,2009-12-10 12:21:00,421.17,208
491186,15889.0,2009-12-10 12:21:00,288.49,154
491187,16748.0,2009-12-10 12:28:00,97.5,50
491188,17377.0,2009-12-10 12:30:00,79.7,28
491189,14113.0,2009-12-10 12:32:00,31.200000000000003,48
491191,16459.0,2009-12-10 12:42:00,71.78999999999999,59
491192,14527.0,2009-12-10 12:44:00,509.3,133
491193,13091.0,2009-12-10 12:44:00,762.98,872
491194,13173.0,2009-12-10 12:52:00,302.70000000000005,110
491195,15805.0,2009-12-10 12:57:00,658.5,182
491196,15912.0,2009-12-10 12:58:00,165.5,34
491197,15912.0,2009-12-10 13:03:00,126.57,143
491198,16596.0,2009-12-10 13:09:00,95.55,27
491199,15912.0,2009-12-10 13:12:00,143.72,111
491200,16663.0,2009-12-10 13:12:00,165.0,100
491201,12989.0,2009-12-10 13:27:00,413.1,114
491203,16985.0,2009-12-10 13:34:00,580.15,97
491204,14648.0,2009-12-10 13:59:00,224.35999999999999,194
491205,16779.0,2009-12-10 14:07:00,1391.91,934
491207,17884.0,2009-12-10 14:13:00,105.75999999999999,97
491209,15573.0,2009-12-10 14:19:00,278.08,156
491210,15367.0,2009-12-10 14:20:00,785.62,256
491211,14895.0,2009-12-10 14:22:00,1766.28,740
491212,14062.0,2009-12-10 14:28:00,873.61,1448
491226,15157.0,2009-12-10 14:44:00,448.2,644
491235,15623.0,2009-12-10 14:46:00,307.2,182
491238,16011.0,2009-12-10 14:48:00,170.45,133
491240,13831.0,2009-12-10 14:50:00,936.26,376
491247,14626.0,2009-12-10 14:57:00,436.40000000000003,352
491314,15032.0,2009-12-10 15:27:00,1505.4,924
491317,16670.0,2009-12-10 15:28:00,683.91,331
491318,14608.0,2009-12-10 15:30:00,369.6,96
491319,15882.0,2009-12-10 15:33:00,181.63,73
491320,15380.0,2009-12-10 15:35:00,178.2,108
491321,17032.0,2009-12-10 15:36:00,844.45,495
491340,12979.0,2009-12-10 15:45:00,517.7,520
491356,15738.0,2009-12-10 15:52:00,282.03000000000003,375
491358,14590.0,2009-12-10 15:52:00,99.60000000000001,29
491368,14043.0,2009-12-10 15:56:00,164.31,84
491385,17675.0,2009-12-10 16:10:00,328.7,102
491394,15916.0,2009-12-10 16:21:00,404.82,132
491395,16901.0,2009-12-10 16:30:00,204.26,42
491396,17610.0,2009-12-10 16:35:00,435.51,275
491397,12933.0,2009-12-10 16:39:00,155.79,67
491399,14507.0,2009-12-10 17:04:00,171.5,56
491400,17696.0,2009-12-10 17:09:00,427.52,260
491401,18276.0,2009-12-10 17:14:00,218.05,193
491403,14030.0,2009-12-10 17:27:00,616.53,267
491405,15823.0,2009-12-10 18:03:00,70.80000000000001,24
491406,14081.0,2009-12-10 18:27:00,792.02,485
491407,14030.0,2009-12-10 18:36:00,130.62,114
491408,17351.0,2009-12-10 18:43:00,133.75,25
491421,16798.0,2009-12-10 19:35:00,208.9,45
491422,17512.0,2009-12-10 19:35:00,864.8900000000001,687
491424,13542.0,2009-12-10 19:53:00,177.91,35
491425,16905.0,2009-12-10 20:04:00,230.0,78
491426,15494.0,2009-12-10 20:16:00,917.76,741
491427,14702.0,2009-12-10 20:22:00,583.7,306
491429,17165.0,2009-12-11 09:18:00,375.66,114
491431,15769.0,2009-12-11 09:58:00,1980.0,1200
491432,16293.0,2009-12-11 09:58:00,325.64,104
491433,18172.0,2009-12-11 09:58:00,233.10000000000002,106
491434,17412.0,2009-12-11 10:08:00,327.32,260
491435,14606.0,2009-12-11 10:10:00,244.42000000000002,84
491436,14606.0,2009-12-11 10:12:00,10.14,6
491437,13408.0,2009-12-11 10:12:00,439.18,146
491438,18268.0,2009-12-11 10:27:00,375.18,146
491439,15291.0,2009-12-11 10:31:00,306.0,120
491440,16029.0,2009-12-11 10:31:00,1350.0,1080
491442,16156.0,2009-12-11 10:32:00,102.0,40
491443,15311.0,2009-12-11 10:37:00,574.07,195
491444,14122.0,2009-12-11 10:37:00,41.89,19
491445,14519.0,2009-12-11 10:40:00,122.94999999999999,50
491447,14191.0,2009-12-11 10:48:00,15.9,2
491448,15983.0,2009-12-11 10:54:00,459.58,255
491449,17230.0,2009-12-11 10:58:00,1641.9,520
491450,14739.0,2009-12-11 11:06:00,634.88,540
491452,17238.0,2009-12-11 11:10:00,222.05,70
491453,17238.0,2009-12-11 11:15:00,86.75,27
491454,13077.0,2009-12-11 11:17:00,218.44,80
491456,18102.0,2009-12-11 11:22:00,11016.0,3672
491457,15998.0,2009-12-11 11:26:00,362.93,152
491462,17243.0,2009-12-11 11:38:00,718.83,245
491463,17243.0,2009-12-11 11:39:00,7.5,2
491464,17209.0,2009-12-11 11:41:00,52.800000000000004,96
491465,14643.0,2009-12-11 11:52:00,350.68,380
491468,12957.0,2009-12-11 12:01:00,1107.95,625
491474,14577.0,2009-12-11 12:09:00,217.34,110
491479,14680.0,2009-12-11 12:11:00,391.16,161
491497,17409.0,2009-12-11 12:17:00,899.64,438
491498,12835.0,2009-12-11 12:17:00,209.59,77
491506,16470.0,2009-12-11 12:21:00,199.68,63
491508,16191.0,2009-12-11 12:24:00,348.6,188
491516,14895.0,2009-12-11 12:28:00,51.269999999999996,4
491528,17344.0,2009-12-11 12:31:00,307.54,147
491554,16365.0,2009-12-11 12:41:00,198.76999999999998,109
491555,15194.0,2009-12-11 12:45:00,513.54,542
491570,13418.0,2009-12-11 12:51:00,811.76,704
491584,12854.0,2009-12-11 12:55:00,525.34,308
491586,15197.0,2009-12-11 12:56:00,117.96000000000001,60
491587,13953.0,2009-12-11 12:58:00,500.0,400
491603,17243.0,2009-12-11 13:31:00,539.47,277
491607,17293.0,2009-12-11 13:36:00,289.53000000000003,135
491612,14298.0,2009-12-11 13:49:00,849.9399999999999,1086
491613,16952.0,2009-12-11 13:52:00,252.04,108
491622,13415.0,2009-12-11 14:20:00,483.42,253
491625,13668.0,2009-12-11 14:28:00,615.3,110
491627,13819.0,2009-12-11 14:33:00,460.3,358
491629,14790.0,2009-12-11 14:37:00,308.81,343
491630,17851.0,2009-12-11 14:39:00,438.22,207
491631,17487.0,2009-12-11 15:06:00,160.55,37
491633,17958.0,2009-12-11 15:37:00,465.42,200
491634,17841.0,2009-12-11 15:40:00,574.09,325
491635,14298.0,2009-12-11 15:46:00,1323.86,1946
491636,17754.0,2009-12-11 15:52:00,285.48,378
491637,15984.0,2009-12-11 15:55:00,638.52,523
491640,15898.0,2009-12-11 16:11:00,406.12,148
491642,14130.0,2009-12-11 16:33:00,358.32,289
491643,15856.0,2009-12-11 16:46:00,1056.86,622
491644,17860.0,2009-12-11 16:48:00,100.55,35
491645,17860.0,2009-12-11 16:54:00,156.14,90
491646,14031.0,2009-12-11 17:00:00,641.51,211
491647,14031.0,2009-12-11 17:04:00,15.5,10
491648,17243.0,2009-12-13 09:58:00,214.09,41
491649,12664.0,2009-12-13 10:28:00,549.08,134
491651,13768.0,2009-12-13 10:41:00,356.55,111
491652,16335.0,2009-12-13 10:48:00,510.36,155
491653,18077.0,2009-12-13 10:50:00,164.48,125
491654,16104.0,2009-12-13 10:54:00,469.49,215
491655,16104.0,2009-12-13 10:56:00,15.5,10
491656,16719.0,2009-12-13 10:59:00,344.65,170
491658,16442.0,2009-12-13 11:05:00,155.06,61
491659,13317.0,2009-12-13 11:11:00,416.82,229
491660,15196.0,2009-12-13 11:14:00,152.25,67
491661,15956.0,2009-12-13 11:16:00,326.4,128
491662,15169.0,2009-12-13 11:16:00,356.17,225
491663,15860.0,2009-12-13 11:23:00,90.95,53
491664,15983.0,2009-12-13 11:28:00,450.71,274
491665,14685.0,2009-12-13 11:32:00,1184.6100000000001,651
491666,13026.0,2009-12-13 11:34:00,335.98,328
